GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49
1500000US130670303301,1.31E+11,"Block Group 1, Census Tract 303.30, Cobb County, Georgia",1621,818,109,81,100,16,0,0,0,48,26,42,129,34,70,33,38,13,15,19,26,0,1,18,0,803,90,66,43,28,1,0,0,0,40,78,118,19,54,70,60,16,18,27,10,35,10,19,1
1500000US130670303302,1.31E+11,"Block Group 2, Census Tract 303.30, Cobb County, Georgia",2526,1184,101,102,59,71,41,0,8,42,21,111,100,61,42,89,91,11,94,27,62,33,0,10,8,1342,27,119,98,52,23,0,0,29,83,68,133,92,73,159,72,37,53,44,26,19,45,46,44
1500000US130670303303,1.31E+11,"Block Group 3, Census Tract 303.30, Cobb County, Georgia",1557,750,24,65,57,10,16,0,14,44,0,0,79,39,80,72,101,33,54,19,15,0,9,19,0,807,44,44,71,56,0,0,0,0,14,12,84,71,147,75,55,17,67,11,0,12,9,18,0
1500000US130670303311,1.31E+11,"Block Group 1, Census Tract 303.31, Cobb County, Georgia",2138,1072,15,51,123,52,22,0,0,0,21,41,47,93,79,136,86,37,86,48,56,18,54,7,0,1066,56,34,98,28,0,0,11,41,39,30,105,63,51,163,85,37,82,53,22,50,0,18,0
1500000US130670303312,1.31E+11,"Block Group 2, Census Tract 303.31, Cobb County, Georgia",2397,1055,81,80,153,60,0,0,12,19,32,31,37,50,159,48,92,29,28,15,52,19,33,11,14,1342,62,113,89,66,11,0,0,31,70,69,80,137,148,84,69,38,52,32,31,81,41,9,29
1500000US130670303313,1.31E+11,"Block Group 3, Census Tract 303.31, Cobb County, Georgia",1205,533,14,20,53,0,21,47,0,29,10,35,50,64,48,40,19,9,9,36,9,20,0,0,0,672,15,67,32,134,0,20,8,0,36,0,47,41,102,42,32,9,33,16,19,12,0,7,0
1500000US130670303321,1.31E+11,"Block Group 1, Census Tract 303.32, Cobb County, Georgia",1537,764,39,73,67,62,41,0,7,22,61,34,26,8,54,105,52,19,14,30,9,30,11,0,0,773,19,62,70,63,15,11,0,11,0,24,29,51,92,83,128,14,29,13,11,14,19,15,0
1500000US130670303322,1.31E+11,"Block Group 2, Census Tract 303.32, Cobb County, Georgia",1931,909,31,33,113,13,40,32,11,0,38,16,88,41,71,130,63,20,47,0,0,41,22,0,59,1022,79,143,62,40,0,0,0,12,12,70,50,54,96,120,116,10,50,13,0,41,24,14,16
1500000US130670303331,1.31E+11,"Block Group 1, Census Tract 303.33, Cobb County, Georgia",3060,1470,30,168,55,127,90,58,0,7,0,46,129,79,151,154,116,17,48,8,60,49,44,18,16,1590,78,152,36,16,15,0,0,40,79,55,218,48,111,243,105,58,42,0,52,197,15,30,0
1500000US130670303332,1.31E+11,"Block Group 2, Census Tract 303.33, Cobb County, Georgia",1918,932,115,154,90,18,0,0,0,22,0,86,65,16,32,41,89,0,19,47,16,33,27,44,18,986,59,80,107,16,0,0,0,23,20,67,94,73,129,45,38,44,14,37,29,33,16,62,0
1500000US130670303333,1.31E+11,"Block Group 3, Census Tract 303.33, Cobb County, Georgia",1168,583,39,65,32,48,9,0,0,17,18,0,46,73,60,28,53,15,22,31,10,17,0,0,0,585,41,30,45,9,31,0,0,15,13,18,31,76,34,66,27,10,45,60,0,17,0,0,17
1500000US130670303341,1.31E+11,"Block Group 1, Census Tract 303.34, Cobb County, Georgia",1431,690,73,64,27,10,16,0,7,0,16,19,34,46,34,70,41,21,40,0,17,34,46,64,11,741,19,38,37,30,7,0,0,19,36,35,34,50,42,73,66,17,22,0,63,45,47,34,27
1500000US130670303342,1.31E+11,"Block Group 2, Census Tract 303.34, Cobb County, Georgia",1887,930,56,115,119,36,18,0,0,2,26,60,74,51,61,68,73,23,8,13,33,62,32,0,0,957,58,107,78,0,3,12,0,0,38,46,68,99,61,61,87,10,24,29,48,74,22,23,9
1500000US130670303351,1.31E+11,"Block Group 1, Census Tract 303.35, Cobb County, Georgia",2417,1298,93,112,126,73,39,16,0,11,60,9,23,130,102,135,89,21,70,43,65,32,24,17,8,1119,22,75,78,26,10,0,0,40,45,44,66,108,88,110,119,59,96,8,60,9,41,15,0
1500000US130670303352,1.31E+11,"Block Group 2, Census Tract 303.35, Cobb County, Georgia",2212,1079,26,56,127,71,30,0,0,8,27,17,26,75,130,53,90,58,85,26,49,71,8,37,9,1133,42,90,92,68,17,9,0,18,11,31,25,111,97,120,117,41,84,36,36,42,15,21,10
1500000US130670303361,1.31E+11,"Block Group 1, Census Tract 303.36, Cobb County, Georgia",2026,1020,35,99,134,102,38,0,0,41,0,21,43,122,113,115,47,31,0,27,16,36,0,0,0,1006,12,102,169,37,13,0,0,0,52,0,47,137,197,106,30,11,11,33,18,18,0,13,0
1500000US130670303362,1.31E+11,"Block Group 2, Census Tract 303.36, Cobb County, Georgia",1536,810,15,34,177,57,0,0,0,0,0,0,44,27,27,79,153,50,30,0,15,22,0,12,68,726,33,73,43,29,0,0,0,0,0,0,45,62,40,51,134,104,16,21,14,22,0,25,14
1500000US130670303363,1.31E+11,"Block Group 3, Census Tract 303.36, Cobb County, Georgia",2396,1177,69,89,164,126,55,0,0,18,0,11,33,112,177,134,98,64,0,12,0,0,0,15,0,1219,24,90,167,100,0,0,31,22,12,18,48,93,228,130,161,0,28,12,28,0,27,0,0
1500000US130670303364,1.31E+11,"Block Group 4, Census Tract 303.36, Cobb County, Georgia",1520,738,15,100,38,14,34,15,17,32,0,0,14,138,34,13,57,62,46,29,17,48,15,0,0,782,39,132,53,0,0,0,0,17,0,15,32,97,39,62,101,16,15,64,48,33,19,0,0
1500000US130670303371,1.31E+11,"Block Group 1, Census Tract 303.37, Cobb County, Georgia",1681,741,11,51,33,55,41,31,0,0,19,0,36,63,55,65,70,53,35,19,27,55,16,6,0,940,67,117,56,85,13,0,0,0,21,12,55,85,27,87,100,61,34,35,16,45,17,0,7
1500000US130670303372,1.31E+11,"Block Group 2, Census Tract 303.37, Cobb County, Georgia",1716,811,18,14,79,57,22,0,0,28,17,33,19,63,64,56,72,52,50,35,64,33,7,8,20,905,55,0,73,33,18,0,7,9,0,33,48,50,94,75,83,68,57,15,38,7,43,70,29
1500000US130670303373,1.31E+11,"Block Group 3, Census Tract 303.37, Cobb County, Georgia",1068,594,46,78,72,62,0,0,0,0,22,49,0,16,39,89,53,16,7,13,7,13,0,12,0,474,42,15,31,0,20,0,0,0,28,48,16,14,87,31,26,19,15,22,14,6,0,40,0
1500000US130670303391,1.31E+11,"Block Group 1, Census Tract 303.39, Cobb County, Georgia",1427,731,61,0,0,21,0,0,0,144,133,135,38,34,62,55,0,0,0,0,11,37,0,0,0,696,16,17,0,21,0,0,0,83,162,97,29,98,0,111,10,0,17,0,0,35,0,0,0
1500000US130670303392,1.31E+11,"Block Group 2, Census Tract 303.39, Cobb County, Georgia",4172,2097,131,27,28,7,37,0,13,430,574,225,155,133,61,93,111,12,31,0,0,29,0,0,0,2075,115,0,0,59,35,0,46,313,415,329,135,102,52,220,65,0,54,46,31,58,0,0,0
1500000US130670303401,1.31E+11,"Block Group 1, Census Tract 303.40, Cobb County, Georgia",2094,1227,76,84,54,49,72,50,33,89,93,30,19,130,58,120,52,34,96,16,23,49,0,0,0,867,0,59,73,39,0,0,0,0,23,11,78,84,67,79,111,21,98,60,26,10,0,0,28
1500000US130670303402,1.31E+11,"Block Group 2, Census Tract 303.40, Cobb County, Georgia",1770,914,46,90,82,85,28,0,0,29,0,0,22,91,110,98,56,28,38,19,19,50,23,0,0,856,24,69,74,58,0,0,15,40,6,0,19,127,100,88,101,7,44,15,36,10,23,0,0
1500000US130670303411,1.31E+11,"Block Group 1, Census Tract 303.41, Cobb County, Georgia",2193,1233,84,139,137,111,63,0,0,39,57,23,75,70,84,145,61,8,40,10,36,29,13,0,9,960,31,21,101,63,15,24,0,12,29,47,100,110,123,142,63,36,0,11,8,24,0,0,0
1500000US130670303412,1.31E+11,"Block Group 2, Census Tract 303.41, Cobb County, Georgia",2378,1236,64,76,153,18,64,8,0,75,57,129,104,41,102,89,68,24,80,29,0,29,10,16,0,1142,41,16,113,71,9,0,22,23,38,84,102,30,132,96,173,33,48,19,11,45,13,23,0
1500000US130670303421,1.31E+11,"Block Group 1, Census Tract 303.42, Cobb County, Georgia",1922,910,61,108,87,45,21,0,0,15,7,144,42,98,25,49,42,39,37,26,19,14,31,0,0,1012,111,79,83,52,18,0,0,16,60,146,57,74,61,50,48,0,83,24,12,20,18,0,0
1500000US130670303422,1.31E+11,"Block Group 2, Census Tract 303.42, Cobb County, Georgia",3068,1291,49,107,111,47,48,0,0,0,30,15,45,150,125,96,172,46,114,21,30,62,0,23,0,1777,84,148,145,133,47,0,17,106,60,26,114,113,174,168,130,64,100,35,22,51,14,12,14
1500000US130670303431,1.31E+11,"Block Group 1, Census Tract 303.43, Cobb County, Georgia",1785,938,46,96,80,48,0,0,0,0,12,19,78,46,80,102,144,20,38,48,38,43,0,0,0,847,20,120,21,48,0,0,0,25,0,8,27,78,44,151,31,61,46,65,14,16,0,37,35
1500000US130670303432,1.31E+11,"Block Group 2, Census Tract 303.43, Cobb County, Georgia",1822,797,27,32,100,94,18,0,0,0,14,38,12,62,84,117,76,38,70,0,0,0,15,0,0,1025,7,108,93,53,12,0,0,27,0,27,13,143,73,122,51,35,78,0,33,15,0,79,56
1500000US130670303433,1.31E+11,"Block Group 3, Census Tract 303.43, Cobb County, Georgia",1001,486,23,34,30,21,57,10,0,0,20,50,8,81,33,62,33,8,16,0,0,0,0,0,0,515,58,33,56,10,0,0,0,53,19,0,31,78,53,77,9,23,15,0,0,0,0,0,0
1500000US130670303441,1.31E+11,"Block Group 1, Census Tract 303.44, Cobb County, Georgia",2376,1205,25,106,74,36,0,27,16,19,182,200,118,114,116,55,30,10,20,20,0,0,0,21,16,1171,34,52,80,0,2,40,29,45,147,141,113,93,63,118,74,19,39,9,0,58,0,0,15
1500000US130670303442,1.31E+11,"Block Group 2, Census Tract 303.44, Cobb County, Georgia",848,457,66,22,60,0,0,0,0,34,81,42,51,35,26,40,0,0,0,0,0,0,0,0,0,391,50,45,6,0,0,0,0,40,114,55,0,53,7,21,0,0,0,0,0,0,0,0,0
1500000US130670303443,1.31E+11,"Block Group 3, Census Tract 303.44, Cobb County, Georgia",412,266,0,0,0,6,0,0,0,36,105,77,33,8,0,1,0,0,0,0,0,0,0,0,0,146,18,0,0,8,0,0,0,30,28,17,7,19,0,11,8,0,0,0,0,0,0,0,0
1500000US130670303451,1.31E+11,"Block Group 1, Census Tract 303.45, Cobb County, Georgia",2656,1292,213,86,44,38,13,18,39,54,208,163,151,75,61,69,35,0,17,0,2,3,0,3,0,1364,233,197,89,15,47,0,0,89,104,200,131,16,58,69,49,0,39,0,15,0,2,0,11
1500000US130670303452,1.31E+11,"Block Group 2, Census Tract 303.45, Cobb County, Georgia",330,193,13,0,0,17,0,0,0,27,59,36,11,20,0,10,0,0,0,0,0,0,0,0,0,137,0,11,19,0,0,0,11,0,76,9,11,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670303453,1.31E+11,"Block Group 3, Census Tract 303.45, Cobb County, Georgia",2000,905,127,17,25,0,0,0,0,37,221,255,34,115,54,0,0,0,20,0,0,0,0,0,0,1095,117,12,0,0,12,37,14,78,334,231,49,106,38,32,0,0,35,0,0,0,0,0,0
1500000US130670304051,1.31E+11,"Block Group 1, Census Tract 304.05, Cobb County, Georgia",2519,1165,93,115,118,32,0,34,0,93,98,147,92,37,147,69,32,0,0,0,0,0,40,18,0,1354,145,104,77,40,40,0,0,94,180,186,75,64,70,113,35,0,14,42,19,38,18,0,0
1500000US130670304052,1.31E+11,"Block Group 2, Census Tract 304.05, Cobb County, Georgia",1217,602,18,77,0,25,0,0,0,40,14,41,46,92,114,45,53,0,0,0,17,0,20,0,0,615,58,0,87,0,0,0,0,14,13,48,57,75,0,61,31,31,16,17,53,21,15,0,18
1500000US130670304053,1.31E+11,"Block Group 3, Census Tract 304.05, Cobb County, Georgia",1782,766,68,77,42,0,35,0,14,16,176,49,110,97,0,0,16,0,47,19,0,0,0,0,0,1016,131,0,108,0,0,0,0,49,215,60,11,132,38,12,75,49,35,22,63,0,0,16,0
1500000US130670304054,1.31E+11,"Block Group 4, Census Tract 304.05, Cobb County, Georgia",764,535,34,0,59,0,0,0,0,31,208,0,54,43,16,17,0,0,17,0,0,0,11,0,45,229,41,0,0,28,0,0,0,9,0,36,0,30,14,0,44,0,0,0,0,12,15,0,0
1500000US130670304071,1.31E+11,"Block Group 1, Census Tract 304.07, Cobb County, Georgia",1875,872,65,33,61,28,38,0,14,0,15,16,55,114,64,52,60,22,62,20,35,50,43,7,18,1003,29,129,41,7,15,0,0,45,9,29,63,81,61,105,107,20,32,36,32,66,55,13,28
1500000US130670304072,1.31E+11,"Block Group 2, Census Tract 304.07, Cobb County, Georgia",1226,585,100,30,30,6,45,11,0,9,38,64,58,31,61,0,19,9,39,0,0,15,11,9,0,641,38,61,41,0,0,0,9,18,31,76,60,65,32,54,39,24,0,0,8,10,24,12,39
1500000US130670304073,1.31E+11,"Block Group 3, Census Tract 304.07, Cobb County, Georgia",1568,737,109,40,58,11,10,0,0,11,30,83,11,95,106,62,39,9,12,0,0,17,18,7,9,831,30,34,23,8,6,0,0,12,37,117,79,20,91,32,106,49,40,9,9,55,34,23,17
1500000US130670304081,1.31E+11,"Block Group 1, Census Tract 304.08, Cobb County, Georgia",1321,608,71,55,30,8,29,0,0,41,14,41,44,33,22,34,33,22,8,49,6,9,36,23,0,713,57,24,0,12,0,0,23,17,77,58,34,45,41,115,43,0,65,0,18,25,35,24,0
1500000US130670304082,1.31E+11,"Block Group 2, Census Tract 304.08, Cobb County, Georgia",1875,852,79,59,50,14,0,0,0,68,26,68,115,57,12,39,59,31,55,0,28,0,35,57,0,1023,63,27,6,62,63,50,0,43,51,159,36,62,88,61,99,28,22,14,0,50,17,14,8
1500000US130670304091,1.31E+11,"Block Group 1, Census Tract 304.09, Cobb County, Georgia",1990,1076,136,77,41,45,52,0,0,90,34,23,63,21,109,144,45,0,27,40,62,15,16,9,27,914,26,86,9,53,35,11,0,0,0,90,50,99,87,134,20,17,80,29,14,25,0,15,34
1500000US130670304092,1.31E+11,"Block Group 2, Census Tract 304.09, Cobb County, Georgia",1533,759,66,18,103,35,0,7,0,0,60,10,26,82,53,99,61,48,17,8,21,8,11,26,0,774,74,41,62,31,29,0,0,0,12,43,43,49,83,54,57,10,48,45,8,8,39,38,0
1500000US130670304101,1.31E+11,"Block Group 1, Census Tract 304.10, Cobb County, Georgia",2689,1414,169,249,64,43,16,24,14,101,84,82,33,122,126,52,47,0,0,46,27,52,28,35,0,1275,12,88,51,80,31,26,101,0,17,71,97,288,70,122,26,11,58,16,39,26,18,27,0
1500000US130670304102,1.31E+11,"Block Group 2, Census Tract 304.10, Cobb County, Georgia",2250,1069,51,27,70,0,70,105,16,77,58,112,90,0,17,40,140,0,29,31,0,54,12,28,42,1181,64,26,36,0,0,0,13,196,126,169,34,18,15,24,19,32,41,12,0,112,12,119,113
1500000US130670304111,1.31E+11,"Block Group 1, Census Tract 304.11, Cobb County, Georgia",870,452,68,49,57,0,0,28,0,8,76,55,46,30,25,10,0,0,0,0,0,0,0,0,0,418,17,81,18,32,0,0,17,41,8,72,77,0,25,21,9,0,0,0,0,0,0,0,0
1500000US130670304112,1.31E+11,"Block Group 2, Census Tract 304.11, Cobb County, Georgia",860,416,41,26,40,16,10,0,0,81,17,35,32,95,11,0,0,12,0,0,0,0,0,0,0,444,0,15,47,45,10,0,0,26,47,51,37,11,0,54,64,0,7,13,11,0,6,0,0
1500000US130670304113,1.31E+11,"Block Group 3, Census Tract 304.11, Cobb County, Georgia",2069,1027,182,73,119,26,108,0,0,69,132,82,50,104,10,28,44,0,0,0,0,0,0,0,0,1042,121,53,25,41,91,23,0,178,105,84,87,126,27,41,0,0,15,0,0,25,0,0,0
1500000US130670304121,1.31E+11,"Block Group 1, Census Tract 304.12, Cobb County, Georgia",594,355,0,9,0,0,8,18,23,40,88,24,47,10,0,11,0,0,0,17,0,0,3,47,10,239,0,1,0,0,0,0,16,0,18,10,45,1,45,13,0,20,4,16,3,9,3,4,31
1500000US130670304122,1.31E+11,"Block Group 2, Census Tract 304.12, Cobb County, Georgia",2885,1480,138,140,138,94,139,68,62,106,100,178,67,91,46,16,66,18,0,6,0,0,7,0,0,1405,124,126,116,16,54,0,42,90,203,204,175,82,57,21,60,0,0,0,0,0,0,35,0
1500000US130670304123,1.31E+11,"Block Group 3, Census Tract 304.12, Cobb County, Georgia",553,282,7,23,0,20,0,0,0,0,36,33,39,83,21,0,10,0,0,0,0,0,10,0,0,271,0,0,0,25,8,0,0,9,19,57,0,0,54,8,6,38,8,8,0,17,14,0,0
1500000US130670304124,1.31E+11,"Block Group 4, Census Tract 304.12, Cobb County, Georgia",163,37,19,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,24,0,0,0,0,0,21,38,25,0,0,0,18,0,0,0,0,0,0,0,0,0
1500000US130670304131,1.31E+11,"Block Group 1, Census Tract 304.13, Cobb County, Georgia",2120,1067,128,62,35,15,0,0,23,88,192,142,113,81,133,16,0,0,19,0,20,0,0,0,0,1053,174,66,53,0,0,38,17,73,155,119,112,64,28,21,60,15,34,0,24,0,0,0,0
1500000US130670304132,1.31E+11,"Block Group 2, Census Tract 304.13, Cobb County, Georgia",1832,938,56,129,33,0,43,0,0,63,166,160,78,92,17,0,56,0,45,0,0,0,0,0,0,894,151,23,182,100,27,0,0,99,28,97,112,39,16,0,0,0,20,0,0,0,0,0,0
1500000US130670304133,1.31E+11,"Block Group 3, Census Tract 304.13, Cobb County, Georgia",2149,1082,17,70,18,77,131,35,19,112,143,158,80,59,50,67,33,13,0,0,0,0,0,0,0,1067,84,0,138,71,45,0,17,0,78,0,147,183,98,17,82,32,14,16,19,26,0,0,0
1500000US130670304141,1.31E+11,"Block Group 1, Census Tract 304.14, Cobb County, Georgia",2085,1157,70,132,61,62,0,8,46,86,149,121,102,69,115,65,39,0,0,0,32,0,0,0,0,928,120,106,19,0,33,25,20,51,188,33,101,52,84,42,43,11,0,0,0,0,0,0,0
1500000US130670304142,1.31E+11,"Block Group 2, Census Tract 304.14, Cobb County, Georgia",833,418,59,34,52,20,37,20,25,7,35,33,42,0,33,21,0,0,0,0,0,0,0,0,0,415,26,48,41,7,20,8,6,7,69,61,34,42,0,0,46,0,0,0,0,0,0,0,0
1500000US130670305021,1.31E+11,"Block Group 1, Census Tract 305.02, Cobb County, Georgia",2842,1408,98,170,56,18,47,30,0,36,40,99,116,89,126,95,74,33,46,52,66,56,31,18,12,1434,31,102,9,38,18,0,23,0,42,104,111,138,50,135,158,96,47,24,68,79,61,81,19
1500000US130670305022,1.31E+11,"Block Group 2, Census Tract 305.02, Cobb County, Georgia",2375,1106,228,28,43,67,0,53,0,0,63,99,158,71,106,0,64,0,34,12,37,13,14,16,0,1269,62,172,98,50,0,21,0,41,58,172,188,15,129,25,43,12,67,29,0,14,41,32,0
1500000US130670305023,1.31E+11,"Block Group 3, Census Tract 305.02, Cobb County, Georgia",1318,669,26,16,46,35,17,22,0,0,20,9,29,40,42,88,76,10,29,20,44,48,33,19,0,649,36,34,75,44,0,0,0,0,0,12,25,18,88,21,31,20,62,51,47,11,74,0,0
1500000US130670305041,1.31E+11,"Block Group 1, Census Tract 305.04, Cobb County, Georgia",3427,1627,131,128,68,92,0,0,0,158,73,112,111,175,155,163,76,55,75,23,22,10,0,0,0,1800,146,87,129,12,99,0,0,0,115,41,216,187,132,167,115,46,92,108,40,40,28,0,0
1500000US130670305042,1.31E+11,"Block Group 2, Census Tract 305.04, Cobb County, Georgia",1183,657,13,12,13,0,0,21,0,1,63,197,25,46,76,44,45,0,42,15,28,0,0,0,16,526,76,0,39,31,15,0,0,14,15,22,35,51,37,67,12,0,0,0,75,0,0,28,9
1500000US130670305043,1.31E+11,"Block Group 3, Census Tract 305.04, Cobb County, Georgia",1722,893,29,116,153,16,0,0,0,56,109,34,89,92,147,27,25,0,0,0,0,0,0,0,0,829,79,39,60,7,7,9,9,20,117,79,0,123,141,109,13,0,0,0,0,17,0,0,0
1500000US130670305044,1.31E+11,"Block Group 4, Census Tract 305.04, Cobb County, Georgia",471,133,0,0,19,33,0,0,0,0,24,57,0,0,0,0,0,0,0,0,0,0,0,0,0,338,19,20,0,22,0,0,0,27,40,24,19,47,21,0,20,18,19,0,0,21,21,0,0
1500000US130670305051,1.31E+11,"Block Group 1, Census Tract 305.05, Cobb County, Georgia",1645,1030,61,46,55,13,0,0,80,127,276,84,64,61,27,74,26,4,0,14,0,14,0,0,4,615,16,14,31,0,4,0,25,81,51,124,0,36,61,9,90,13,13,0,0,47,0,0,0
1500000US130670305052,1.31E+11,"Block Group 2, Census Tract 305.05, Cobb County, Georgia",1501,815,78,48,0,34,0,0,8,78,25,71,141,90,143,18,57,0,0,24,0,0,0,0,0,686,15,57,37,0,0,0,0,83,80,65,54,51,17,42,54,32,13,0,46,0,0,27,13
1500000US130670305053,1.31E+11,"Block Group 3, Census Tract 305.05, Cobb County, Georgia",1428,505,0,102,23,25,0,0,0,89,115,36,0,11,0,61,43,0,0,0,0,0,0,0,0,923,177,76,84,11,0,0,0,73,181,61,55,57,98,25,0,0,12,0,0,0,13,0,0
1500000US130670305054,1.31E+11,"Block Group 4, Census Tract 305.05, Cobb County, Georgia",1892,1110,134,20,28,6,35,0,38,89,53,162,117,223,119,14,35,37,0,0,0,0,0,0,0,782,45,53,87,0,36,10,0,70,86,109,98,69,24,39,30,0,0,14,0,0,0,0,12
1500000US130670305061,1.31E+11,"Block Group 1, Census Tract 305.06, Cobb County, Georgia",2434,1290,44,53,49,13,8,38,64,64,51,285,135,164,52,31,84,0,9,22,0,18,58,48,0,1144,13,125,67,69,9,0,77,35,106,137,90,72,31,98,35,33,0,24,0,24,65,23,11
1500000US130670305062,1.31E+11,"Block Group 2, Census Tract 305.06, Cobb County, Georgia",1648,831,35,55,16,26,0,0,0,22,106,92,44,25,70,107,82,0,11,9,15,67,10,19,20,817,87,49,16,5,8,0,50,0,49,121,10,37,107,22,76,36,31,0,14,8,67,24,0
1500000US130670305071,1.31E+11,"Block Group 1, Census Tract 305.07, Cobb County, Georgia",3132,1514,67,119,116,0,0,23,23,140,41,91,63,136,149,89,123,41,92,39,15,80,59,0,8,1618,142,102,81,54,0,24,32,49,77,69,131,121,50,140,203,62,59,27,52,56,60,15,12
1500000US130670305072,1.31E+11,"Block Group 2, Census Tract 305.07, Cobb County, Georgia",1780,872,17,54,119,9,30,0,39,20,24,0,107,65,46,62,121,21,51,0,8,42,0,19,18,908,32,72,45,11,19,25,0,0,50,56,60,71,73,67,170,0,56,42,16,28,0,7,8
1500000US130670306011,1.31E+11,"Block Group 1, Census Tract 306.01, Cobb County, Georgia",2700,1157,59,23,232,49,0,0,75,61,66,121,41,187,164,79,0,0,0,0,0,0,0,0,0,1543,133,352,0,0,23,109,0,0,362,14,243,122,11,115,46,13,0,0,0,0,0,0,0
1500000US130670306012,1.31E+11,"Block Group 2, Census Tract 306.01, Cobb County, Georgia",1627,904,122,146,127,0,0,0,0,28,143,121,0,19,128,41,0,0,0,0,0,29,0,0,0,723,74,0,19,0,0,0,0,46,81,75,184,0,100,0,0,0,0,36,42,12,39,15,0
1500000US130670306013,1.31E+11,"Block Group 3, Census Tract 306.01, Cobb County, Georgia",4537,2283,35,41,43,28,96,203,126,271,261,263,102,67,182,240,0,82,113,19,0,19,92,0,0,2254,9,174,23,0,62,114,266,303,318,206,137,93,126,88,167,0,0,57,40,28,22,13,8
1500000US130670306021,1.31E+11,"Block Group 1, Census Tract 306.02, Cobb County, Georgia",3123,1286,75,13,96,17,16,68,0,0,0,169,87,55,162,108,73,15,45,14,47,87,122,0,17,1837,83,125,168,71,0,0,27,0,58,189,89,37,116,181,124,57,40,0,90,99,155,29,99
1500000US130670306022,1.31E+11,"Block Group 2, Census Tract 306.02, Cobb County, Georgia",357,110,0,0,0,0,0,0,0,0,15,6,3,19,3,31,0,3,0,0,7,7,7,0,9,247,0,23,0,0,0,0,0,0,0,0,3,0,12,3,3,0,15,0,0,3,10,36,139
1500000US130670306023,1.31E+11,"Block Group 3, Census Tract 306.02, Cobb County, Georgia",2184,1050,66,116,15,26,0,0,0,0,95,90,143,73,75,44,70,13,46,42,71,0,16,45,4,1134,161,92,14,28,16,0,0,0,141,127,122,26,28,18,43,46,54,30,81,4,39,24,40
1500000US130670306024,1.31E+11,"Block Group 4, Census Tract 306.02, Cobb County, Georgia",1016,378,0,13,0,40,0,0,0,40,13,0,14,0,0,72,32,0,60,22,36,11,0,13,12,638,14,13,14,0,49,0,0,12,0,0,12,14,27,45,75,14,51,37,32,12,14,160,43
1500000US130670307001,1.31E+11,"Block Group 1, Census Tract 307, Cobb County, Georgia",1280,581,86,0,19,7,24,0,0,8,34,41,68,48,67,57,81,0,0,0,7,0,0,7,27,699,117,31,67,19,0,23,0,9,58,85,52,12,47,70,46,0,0,0,30,0,0,33,0
1500000US130670307002,1.31E+11,"Block Group 2, Census Tract 307, Cobb County, Georgia",767,366,45,34,0,0,0,0,0,18,0,21,66,32,0,55,8,0,20,7,26,17,9,8,0,401,13,0,6,0,22,0,26,0,0,41,23,27,15,36,43,0,11,37,17,44,10,7,23
1500000US130670307003,1.31E+11,"Block Group 3, Census Tract 307, Cobb County, Georgia",803,262,14,7,6,23,0,10,18,0,35,0,29,15,7,0,14,0,33,0,0,22,22,0,7,541,24,66,17,0,9,0,0,0,29,49,21,2,42,14,56,6,18,8,38,0,85,57,0
1500000US130670307004,1.31E+11,"Block Group 4, Census Tract 307, Cobb County, Georgia",730,348,29,43,59,10,0,0,0,33,43,30,0,11,12,29,7,0,34,0,0,8,0,0,0,382,28,18,35,23,9,0,0,0,59,36,9,0,37,51,0,36,25,0,0,0,0,0,16
1500000US130670308001,1.31E+11,"Block Group 1, Census Tract 308, Cobb County, Georgia",1109,589,15,60,27,10,26,24,0,40,162,0,25,67,28,46,0,19,29,0,4,0,7,0,0,520,68,9,47,24,26,0,8,8,35,39,45,37,18,39,46,0,0,25,11,11,0,15,9
1500000US130670308002,1.31E+11,"Block Group 2, Census Tract 308, Cobb County, Georgia",2785,1572,139,44,17,46,399,120,118,237,149,61,72,64,0,67,10,0,12,9,8,0,0,0,0,1213,40,34,46,27,253,71,129,123,149,96,65,0,40,47,19,35,22,0,0,7,0,10,0
1500000US130670308003,1.31E+11,"Block Group 3, Census Tract 308, Cobb County, Georgia",1118,498,14,15,19,0,17,0,0,8,20,33,47,126,68,62,18,9,17,17,0,4,0,4,0,620,28,48,50,32,13,11,0,8,69,41,48,87,20,27,16,0,26,6,12,17,14,22,25
1500000US130670309011,1.31E+11,"Block Group 1, Census Tract 309.01, Cobb County, Georgia",605,275,0,29,30,20,0,0,0,0,0,0,0,28,0,118,5,0,0,0,0,0,14,16,15,330,0,0,47,5,0,0,0,0,0,0,0,0,63,99,5,0,49,0,12,0,36,0,14
